trial_id,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,country_of_residence
16,other,"['The', 'bike', 'that was', 'yellow', 'and', 'shiny', 'belonged', 'to', 'the', 'boy', 'with the', 'hat']",assorted,The bike was red?,other,n,1,1.657392240000263,035,r,female,english,26,Australia
17,congruent,"['The', 'whale', 'that the', 'shark', 'bit', 'won', 'the', 'fight', 'in', 'the', 'end']",object,The whale won the fight?,main_clause,y,1,3.3787552600006165,035,r,female,english,26,Australia
18,other,"['The', 'cup', 'was', 'made', 'from green', 'plastic', 'and was', 'filled', 'with', 'juice']",assorted,The cup was full of green juice?,other,n,1,1.5572745239987853,035,r,female,english,26,Australia
19,other,"['The', 'girl', 'kicked the', 'ball', 'into the', 'window', 'but it', 'did', 'not', 'break']",assorted,The girl broke the window?,other,n,1,1.5399235509994469,035,r,female,english,26,Australia
20,congruent,"['The', 'maid', 'that the', 'chef', 'loved', 'quit', 'the', 'job', 'at', 'the', 'house']",object,The chef loved the maid?,relative_clause,y,1,1.7240595359999134,035,r,female,english,26,Australia
21,other,"['The', 'concert', 'started', 'later', 'than', 'what', 'the', 'lady', 'told the', 'traveler']",assorted,The concert started later than the travellers expected?,other,n,0,2.259410767999725,035,r,female,english,26,Australia
22,congruent,"['The', 'cat', 'that the', 'dog', 'fought', 'licked', 'its', 'wounds', 'in', 'the', 'corner']",object,The dog fought the cat?,relative_clause,n,0,3.2927632320006524,035,r,female,english,26,Australia
23,incongruent,"['The', 'clerk', 'that', 'liked', 'the', 'boss', 'had a', 'desk', 'by the', 'window']",subject,The boss had a desk by the window?,main_clause,n,1,2.0749451180017786,035,r,female,english,26,Australia
24,incongruent,"['The', 'shelf', 'that', 'bumped', 'the', 'piano', 'had some', 'dust', 'on its', 'top']",subject,The shelf bumped the piano?,relative_clause,y,1,1.406447527000637,035,r,female,english,26,Australia
25,congruent,"['The', 'tradie', 'that', 'thanked', 'the', 'man', 'left his', 'wallet', 'in the', 'car']",subject,The tradie left his wallet?,main_clause,y,1,1.4070598220005197,035,r,female,english,26,Australia
26,other,"['The', 'piano', 'was well', 'played', 'by', 'the', 'old', 'lady', 'but', 'it', 'was', 'not', 'in', 'tune']",assorted,The piano was badly played?,other,n,1,1.657405044999905,035,r,female,english,26,Australia
27,incongruent,"['The', 'cook', 'that the', 'maid', 'hugged', 'had', 'a', 'tear', 'on', 'her', 'cheek']",object,The cook had a tear on her cheek?,main_clause,y,1,2.6593492310003057,035,r,female,english,26,Australia
28,incongruent,"['The', 'scout', 'that the', 'coach', 'punched', 'had', 'a', 'fight', 'with', 'a', 'manager']",object,The coach had a fight?,main_clause,n,1,1.92458344699844,035,r,female,english,26,Australia
29,other,"['The', 'cat', 'chased the', 'bird', 'but', 'it', 'flew', 'away', 'into the', 'sunset']",assorted,The cat chased the bird?,other,y,1,1.505127905998961,035,r,female,english,26,Australia
30,incongruent,"['The', 'count', 'that', 'knew', 'the', 'queen', 'owned a', 'castle', 'by the', 'lake']",subject,The count owned a castle?,main_clause,y,1,1.2730386100010946,035,r,female,english,26,Australia
31,congruent,"['The', 'dean', 'that the', 'boy', 'called', 'had', 'a', 'voice', 'full', 'of', 'anger']",object,The dean called the boy?,relative_clause,n,1,1.1728084269998362,035,r,female,english,26,Australia
32,incongruent,"['The', 'thief', 'that', 'saw', 'the', 'guard', 'had a', 'gun', 'in his', 'holster']",subject,The guard saw the thief?,relative_clause,n,1,2.6430282149995037,035,r,female,english,26,Australia
33,incongruent,"['The', 'boat', 'that the', 'yacht', 'chased', 'made', 'a', 'turn', 'at', 'the', 'boathouse']",object,The yacht chased the boat?,relative_clause,y,1,1.4408255920006925,035,r,female,english,26,Australia
34,other,"['The', 'girl', 'and the', 'boy', 'that', 'owned', 'the', 'horse', 'had', 'mud', 'on their', 'clothes']",assorted,The horse was muddy?,other,n,1,1.2729129809995356,035,r,female,english,26,Australia
35,congruent,"['The', 'bloke', 'that', 'helped', 'the', 'mum', 'gave a', 'gift', 'to say', 'thanks']",subject,The mum gave a gift?,main_clause,n,1,1.3735397700002068,035,r,female,english,26,Australia
36,other,"['The', 'apples', 'that', 'the', 'couple', 'bought', 'at the', 'market', 'were', 'red']",assorted,The couple bought green apples?,other,n,1,1.8070083760012496,035,r,female,english,26,Australia
37,congruent,"['The', 'boy', 'that', 'helped', 'the', 'girl', 'got an', 'A', 'on the', 'test']",subject,The boy helped the girl?,relative_clause,y,1,1.3731558989984478,035,r,female,english,26,Australia
38,congruent,"['The', 'dean', 'that', 'heard', 'the', 'guard', 'made a', 'call', 'about the', 'matter']",subject,The guard made a call?,main_clause,n,1,1.239405741000155,035,r,female,english,26,Australia
39,incongruent,"['The', 'dad', 'that', 'knew', 'the', 'chef', 'had a', 'son', 'with a', 'limp']",subject,The dad had a son with a limp?,main_clause,y,1,1.7410840700013068,035,r,female,english,26,Australia
40,congruent,"['The', 'dancer', 'that the', 'guy', 'liked', 'was', 'a', 'chef', 'in', 'the', 'city']",object,The dancer was a chef?,main_clause,y,1,1.1564648620005755,035,r,female,english,26,Australia
41,congruent,"['The', 'niece', 'that', 'kissed', 'the', 'aunt', 'sang a', 'song', 'for the', 'guests']",subject,The niece sang a song?,main_clause,y,1,1.038254422001046,035,r,female,english,26,Australia
42,congruent,"['The', 'rod', 'that the', 'pipe', 'bent', 'had', 'a', 'hole', 'in', 'the', 'middle']",object,The rod had a hole?,main_clause,y,1,1.473689057998854,035,r,female,english,26,Australia
43,other,"['The', 'ring', 'that', 'was', 'sadly', 'lost', 'was', 'found', 'by the', 'fat', 'and', 'very', 'happy', 'priest']",assorted,The priest found the ring?,other,y,1,1.0901007019983808,035,r,female,english,26,Australia
44,incongruent,"['The', 'king', 'that', 'pleased', 'the', 'guest', 'poured the', 'wine', 'from the', 'jug']",subject,The king pleased the guest?,relative_clause,y,1,1.006281186000706,035,r,female,english,26,Australia
45,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The boy was hungry?,other,n,1,1.0385819490002175,035,r,female,english,26,Australia
46,other,"['The', 'dog', 'that', 'barked', 'is very', 'big', 'and very', 'friendly', 'but', 'doesn’t', 'like', 'cats']",assorted,The dog is very big?,other,y,1,1.1397145399987494,035,r,female,english,26,Australia
47,incongruent,"['The', 'nurse', 'that', 'blamed', 'the', 'coach', 'checked the', 'file', 'of the', 'gymnast']",subject,The coach checked the file?,main_clause,n,1,1.156557328000417,035,r,female,english,26,Australia
48,incongruent,"['The', 'friend', 'that the', 'bride', 'teased', 'told', 'a', 'joke', 'about', 'the', 'past']",object,The friend told a joke?,main_clause,n,0,1.1887577979996422,035,r,female,english,26,Australia
49,other,"['The', 'job', 'that was', 'given', 'was', 'different', 'to', 'what', 'she', 'expected']",assorted,The job was unexpected?,other,y,1,1.755599030000667,035,r,female,english,26,Australia
50,congruent,"['The', 'truck', 'that the', 'car', 'bumped', 'had', 'a', 'man', 'at', 'the', 'wheel']",object,The car bumped the truck?,relative_clause,n,0,2.4093698430006043,035,r,female,english,26,Australia
51,congruent,"['The', 'nun', 'that', 'blessed', 'the', 'monk', 'lit a', 'candle', 'on the', 'table']",subject,The monk blessed the nun?,relative_clause,n,1,1.674649161999696,035,r,female,english,26,Australia
52,other,"['The', 'man', 'who was', 'short', 'gave his', 'wife', 'some red', 'candles', 'for her', 'birthday']",assorted,The man was short?,other,y,1,1.0067165050004403,035,r,female,english,26,Australia
53,incongruent,"['The', 'prince', 'that the', 'girl', 'helped', 'had', 'a', 'head', 'of', 'blonde', 'hair']",object,The girl had blonde hair?,main_clause,n,1,1.0052797010012,035,r,female,english,26,Australia
54,incongruent,"['The', 'car', 'that the', 'truck', 'pulled', 'had', 'a', 'scratch', 'on', 'the', 'door']",object,The truck pulled the car?,relative_clause,n,0,2.5602684040004533,035,r,female,english,26,Australia
55,other,"['The', 'hat', 'that was', 'worn', 'by the', 'boy', 'with a', 'jacket', 'was too', 'small', 'for the', 'man']",assorted,The jacket was too small?,other,n,1,1.587394238998968,035,r,female,english,26,Australia
56,other,"['The', 'book', 'that the', 'lady', 'with a', 'tattoo', 'had', 'written', 'was her', 'best', 'book', 'yet']",assorted,The lady wrote a book?,other,y,1,1.0868284980006138,035,r,female,english,26,Australia
57,incongruent,"['The', 'knight', 'that', 'helped', 'the', 'king', 'sent a', 'gift', 'from his', 'castle']",subject,The knight sent a gift?,main_clause,y,1,1.039017043000058,035,r,female,english,26,Australia
58,congruent,"['The', 'priest', 'that the', 'cook', 'paid', 'signed', 'the', 'check', 'at', 'the', 'bank']",object,The priest paid the cook?,relative_clause,y,0,1.2879842780002946,035,r,female,english,26,Australia
59,congruent,"['The', 'girl', 'that', 'pushed', 'the', 'nerd', 'broke the', 'vase', 'with the', 'flowers']",subject,The girl pushed the nerd?,relative_clause,y,1,1.3874969399985275,035,r,female,english,26,Australia
60,other,"['The', 'boy', 'who', 'had', 'a', 'birthday', 'called', 'his', 'best', 'friend', 'for a', 'chat']",assorted,The friend called the boy?,other,n,1,1.4746075430011842,035,r,female,english,26,Australia
61,incongruent,"['The', 'hat', 'that', 'matched', 'the', 'skirt', 'had a', 'bow', 'in the', 'back']",subject,The hat matched the skirt?,relative_clause,y,1,1.2394334949985932,035,r,female,english,26,Australia
62,other,"['The', 'colour', 'of the', 'house', 'was', 'brighter', 'than the', 'men', 'who travelled', 'expected']",assorted,The men travelled?,other,y,1,1.9081323999998856,035,r,female,english,26,Australia
63,incongruent,"['The', 'crook', 'that the', 'thief', 'warned', 'fled', 'the', 'town', 'the', 'next', 'morning']",object,The crook warned the thief?,relative_clause,n,1,3.79641584500132,035,r,female,english,26,Australia
64,congruent,"['The', 'groom', 'that', 'charmed', 'the', 'aunt', 'raised a', 'toast', 'to the', 'parents']",subject,The aunt raised a toast?,main_clause,n,1,1.5069807630006835,035,r,female,english,26,Australia
65,other,"['The', 'desk', 'was', 'new', 'but', 'dusty', 'and', 'covered', 'with old', 'books']",assorted,The desk was new?,other,y,1,1.1703945500012196,035,r,female,english,26,Australia
66,congruent,"['The', 'bum', 'that the', 'cop', 'scared', 'crossed', 'the', 'street', 'at', 'the', 'light']",object,The cop crossed the street?,main_clause,n,1,1.1723687659996358,035,r,female,english,26,Australia
67,other,"['The', 'car', 'that was', 'new', 'had', 'just', 'been', 'cleaned', 'by', 'the', 'old', 'lady']",assorted,The car was new?,other,y,1,1.1560983920007857,035,r,female,english,26,Australia
68,incongruent,"['The', 'guy', 'that', 'thanked', 'the', 'judge', 'left the', 'room', 'with a', 'smile']",subject,The judge thanked the guy?,relative_clause,n,1,1.190389847000915,035,r,female,english,26,Australia
69,congruent,"['The', 'bug', 'that', 'attacked', 'the', 'ant', 'was as', 'big', 'as a', 'coin']",subject,The bug attacked the ant?,relative_clause,y,1,1.4901272019997125,035,r,female,english,26,Australia
70,incongruent,"['The', 'desk', 'that the', 'bed', 'scratched', 'was', 'too', 'old', 'to', 'be', 'moved']",object,The desk was too old?,main_clause,y,1,1.991798414001096,035,r,female,english,26,Australia
71,incongruent,"['The', 'thug', 'that the', 'man', 'saw', 'had', 'a', 'hat', 'on', 'his', 'head']",object,The man saw the thug?,relative_clause,y,1,1.1553873689990724,035,r,female,english,26,Australia
72,congruent,"['The', 'fox', 'that', 'chased', 'the', 'wolf', 'hurt its', 'paws', 'on the', 'way']",subject,The wolf chased the fox?,relative_clause,n,1,1.256823849000284,035,r,female,english,26,Australia
73,incongruent,"['The', 'boss', 'that the', 'clerk', 'mocked', 'had', 'a', 'crush', 'on', 'the', 'intern']",object,The boss mocked the clerk?,relative_clause,n,1,1.1221953549993486,035,r,female,english,26,Australia
1,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The boy was hungry?,other,n,1,1.389560547999281,036,right,female,english,23,Australia
2,incongruent,"['The', 'friend', 'that', 'teased', 'the', 'bride', 'told a', 'joke', 'about the', 'past']",subject,The bride told a joke?,main_clause,n,1,1.8745804899990617,036,right,female,english,23,Australia
3,congruent,"['The', 'car', 'that the', 'truck', 'pulled', 'had', 'a', 'scratch', 'on', 'the', 'door']",object,The car pulled the truck?,relative_clause,n,1,2.275501848998829,036,right,female,english,23,Australia
4,other,"['The', 'ring', 'that', 'was', 'sadly', 'lost', 'was', 'found', 'by the', 'fat', 'and', 'very', 'happy', 'priest']",assorted,The priest was sad?,other,n,1,2.643834534999769,036,right,female,english,23,Australia
5,incongruent,"['The', 'knight', 'that the', 'king', 'helped', 'sent', 'a', 'gift', 'from', 'his', 'castle']",object,The knight helped the king?,relative_clause,n,1,1.8915254799976535,036,right,female,english,23,Australia
6,congruent,"['The', 'guest', 'that the', 'host', 'kissed', 'brought', 'a', 'cake', 'to', 'the', 'party']",object,The guest brought a cake?,main_clause,y,1,1.9254092800001672,036,right,female,english,23,Australia
7,incongruent,"['The', 'clerk', 'that the', 'boss', 'liked', 'had', 'a', 'desk', 'by', 'the', 'window']",object,The boss had a desk by the window?,main_clause,n,1,4.963805733001209,036,right,female,english,23,Australia
8,incongruent,"['The', 'guy', 'that the', 'judge', 'thanked', 'left', 'the', 'room', 'with', 'a', 'smile']",object,The judge thanked the guy?,relative_clause,y,1,2.6411597980004444,036,right,female,english,23,Australia
9,other,"['The', 'hat', 'that was', 'worn', 'by the', 'boy', 'with a', 'jacket', 'was too', 'small', 'for the', 'man']",assorted,The jacket was too small?,other,y,0,2.0248078409968,036,right,female,english,23,Australia
10,other,"['The', 'man', 'who was', 'short', 'gave his', 'wife', 'some red', 'candles', 'for her', 'birthday']",assorted,The man was short?,other,y,1,1.8084352430014403,036,right,female,english,23,Australia
11,incongruent,"['The', 'nurse', 'that', 'blamed', 'the', 'coach', 'checked the', 'file', 'of the', 'gymnast']",subject,The nurse checked the file?,main_clause,y,1,1.3563678550017355,036,right,female,english,23,Australia
12,other,"['The', 'dog', 'that', 'barked', 'is very', 'big', 'and very', 'friendly', 'but', 'doesn’t', 'like', 'cats']",assorted,The dog is very big?,other,y,1,1.6080583350012605,036,right,female,english,23,Australia
13,congruent,"['The', 'niece', 'that', 'kissed', 'the', 'aunt', 'sang a', 'song', 'for the', 'guests']",subject,The niece kissed the aunt?,relative_clause,y,1,1.3031949149990396,036,right,female,english,23,Australia
14,congruent,"['The', 'dean', 'that the', 'boy', 'called', 'had', 'a', 'voice', 'full', 'of', 'anger']",object,The boy called the dean?,relative_clause,y,1,2.1419423810002627,036,right,female,english,23,Australia
15,incongruent,"['The', 'whale', 'that the', 'shark', 'bit', 'won', 'the', 'fight', 'in', 'the', 'end']",object,The shark won the fight?,main_clause,n,1,2.794177865001984,036,right,female,english,23,Australia
16,other,"['The', 'boss', 'was', 'happy', 'to', 'see', 'the', 'work', 'that', 'the', 'two', 'girls', 'had', 'done']",assorted,The girls were happy?,other,n,1,1.2393667989999813,036,right,female,english,23,Australia
17,incongruent,"['The', 'bug', 'that', 'attacked', 'the', 'ant', 'was as', 'big', 'as a', 'coin']",subject,The ant attacked the bug?,relative_clause,n,1,1.7072981050005185,036,right,female,english,23,Australia
18,other,"['The', 'cup', 'was', 'made', 'from green', 'plastic', 'and was', 'filled', 'with', 'juice']",assorted,The cup was made from plastic?,other,y,1,1.805593263001356,036,right,female,english,23,Australia
19,other,"['The', 'colour', 'of the', 'house', 'was', 'brighter', 'than the', 'men', 'who travelled', 'expected']",assorted,The men were colourfully dressed?,other,n,1,2.375742509997508,036,right,female,english,23,Australia
20,congruent,"['The', 'girl', 'that the', 'nerd', 'thanked', 'broke', 'the', 'vase', 'with', 'the', 'flowers']",object,The girl broke the vase?,main_clause,y,1,1.9909868909999204,036,right,female,english,23,Australia
