"workerid","age","gender","item","sentence","rating"
"P9",42,"female","pink_noise","Researchers found that steady PINK NOISE increases stable sleep.",-3
"P9",42,"female","hen_party","Her bridesmaids had already thrown her a HEN PARTY.",-3
"P9",42,"female","family_tree","The orphan was tracing her FAMILY TREE to see where she came from.",3
"P9",42,"female","dark_life","It was the only good moment in his otherwise DARK LIFE.",-3
"P9",42,"female","burning_ambition","He had a BURNING AMBITION to climb to the upper reaches of management.",-3
"P9",42,"female","floating_shelf","A FLOATING SHELF is ideal for items that you need easy access to.",-3
"P9",42,"female","black_swan","Among natural disasters, 1992's Hurricane Andrew was a BLACK SWAN.",0
"P9",42,"female","forbidden_fruit","Mary was a FORBIDDEN FRUIT for John because she was married.",0
"P9",42,"female","office_monkey","Daniel is Microsoft's OFFICE MONKEY, constantly doing other people's errands.",3
"P9",42,"female","bad_seed","That guy is a BAD SEED because he makes life very difficult for all of us.",0
"P9",42,"female","cabin_fever","The kids will develop CABIN FEVER after too many days in isolation.",0
"P9",42,"female","bucket_list","Here are 25 surprising new destinations to put on your BUCKET LIST.",-3
"P9",42,"female","cake_face","To avoid having a CAKE FACE, it is advisable to apply fewer layers of foundation.",-3
"P9",42,"female","monkey_business","I bet Paula and Frank are up to some MONKEY BUSINESS upstairs.",0
"P9",42,"female","bad_apple","The poor performance of one BAD APPLE can have serious consequences.",0
"P9",42,"female","white_noise","WHITE NOISE is currently available in an endless number of apps.",-3
"P9",42,"female","lukewarm_reception","Alex's best idea got a LUKEWARM RECEPTION.",-3
"P9",42,"female","last_straw","The departure of Amy and Jack was the LAST STRAW for Millie.",3
"P9",42,"female","movie_star","Meryl Streep is without a doubt a MOVIE STAR.",3
"P9",42,"female","tube_top","Allegra was wearing a TUBE TOP with sequins to the club.",-3
"P9",42,"female","skeleton_crew","The company went from a SKELETON CREW of 25 employees to 150.",-3
"P9",42,"female","wild_west","Now a WILD WEST, the class had no teacher and could do whatever they wanted.",0
"P9",42,"female","golden_heart","The boy has a GOLDEN HEART, he's always helping his family.",-3
"P9",42,"female","love_triangle","There was a LOVE TRIANGLE of tension building in the office.",3
"P9",42,"female","third_eye","Everyone thinks that she has a THIRD EYE for anticipating drama.",-3
"P9",42,"female","rare_bird","Having odd hobbies means you'll be picked on as a RARE BIRD by school bullies.",0
"P9",42,"female","broken_face","She couldn't get a date because she was a BROKEN FACE.",-3
"P9",42,"female","old_hat","My favorite joke might be a bit of an OLD HAT by now.",0
"P9",42,"female","chopping_block","The associate is just the next one to line himself up for the CHOPPING BLOCK.",0
"P9",42,"female","golden_river","Her long hair was a flowing GOLDEN RIVER.",-3
"P9",42,"female","sharp_mind","She had a SHARP MIND and was knowledgeable on a broad range of topics.",-3
"P9",42,"female","small_potatoes","The lawyer was told to stop fighting for SMALL POTATOES.",0
"P9",42,"female","lazy_eye","As a child, her doctors told her she had a LAZY EYE.",-3
"P9",42,"female","ghost_town","During the pandemic, Montreal became a GHOST TOWN.",-3
"P9",42,"female","eye_bags","Greensations makes a variety of anti-aging products that target EYE BAGS and dark circles.",3
"P9",42,"female","stalking_horse","The client was used as a STALKING HORSE to get an even bigger client.",-3
"P9",42,"female","gold_digger","I thought she was a GOLD DIGGER and had other motives to marry him.",0
"P9",42,"female","memory_lane","Taking a trip down MEMORY LANE helps when you're having a bad day.",3
"P9",42,"female","stumbling_block","A lack of innovation is a STUMBLING BLOCK for small organizations.",-3
"P9",42,"female","dead_end","I found myself embarrassed when I hit a DEAD END in my life.",-3
"P9",42,"female","rocky_end","The couple had a ROCKY END to their relationship.",-3
"P9",42,"female","smooth_sailing","After researchers learned the new software, everything was SMOOTH SAILING.",0
"P9",42,"female","sixth_sense","He always had a SIXTH SENSE for when police were around, so he never got caught.",-3
"P9",42,"female","butter_fingers","Steve is constantly dropping things because of his BUTTER FINGERS.",-3
"P9",42,"female","baby_shower","Most mothers have a lot of fun at a BABY SHOWER and will have at least one in their lifetime.",3
"P9",42,"female","social_bubble","Her SOCIAL BUBBLE consisted mostly of childless couples with little responsibilities.",3
"P9",42,"female","naked_eye","Although not visible to the NAKED EYE, the professionals understood what makes a successful image composition.",-3
"P9",42,"female","party_pooper","Everyone in the room wondered who invited the PARTY POOPER.",3
"P9",42,"female","burning_question","The woman had a BURNING QUESTION she couldn't wait to ask.",-3
"P9",42,"female","big_fish","The prosecutor made a deal with the lawyer to catch the BIG FISH.",0
"P9",42,"female","sunny_disposition","Amanda's SUNNY DISPOSITION was appreciated by everyone.",-3
"P9",42,"female","dead_act","Most of the audience left halfway through the movie because it was such a DEAD ACT.",0
"P9",42,"female","poker_face","Melissa discovered quite early that she had a good POKER FACE.",-3
"P9",42,"female","trophy_wife","Mark introduced his TROPHY WIFE to the members as his guest.",-3
"P9",42,"female","cold_feet","Bonnie gets COLD FEET when contemplating her future with Adam.",0
"P9",42,"female","chain_reaction","The mayor's ideas caused a CHAIN REACTION with grave political consequences.",-3
"P9",42,"female","early_bird","The EARLY BIRD always gets the best seat at the movie theatre.",3
"P9",42,"female","square_meal","In the school, children receive three SQUARE MEALS a day.",-3
"P9",42,"female","angry_sea","They screamed as if tossed by an ANGRY SEA.",0
"P9",42,"female","fresh_courage","He transmitted FRESH COURAGE and hope to the oppressed.",-3
"P9",42,"female","firm_hand","Supervisors need to have a FIRM HAND with their volunteers.",0
"P9",42,"female","plaster_shackle","The cast on his broken leg was a PLASTER SHACKLE.",0
"P9",42,"female","sports_clown","Everyone was looking at the SPORTS CLOWN who was wearing his Chargers jersey at church.",3
"P9",42,"female","hot_spot","Influencers can get into every HOT SPOT in town.",-3
"P9",42,"female","wild_dog","The managing partner becomes a WILD DOG when it comes to his firm.",0
"P9",42,"female","peak_hours","Increasing traffic in the area has made travel difficult during PEAK HOURS.",-3
"P9",42,"female","gentle_art","He completed his work with GENTLE ART, always giving it the attention it needs .",-3
"P9",42,"female","floor_effect","These procedures were used to reduce the chance of observing a FLOOR EFFECT in the economy.",0
"P9",42,"female","ceiling_effect","The researchers agreed that a CEILING EFFECT was the best explanation available.",0
"P9",42,"female","fragrant_shadow","He was surrounded by the FRAGRANT SHADOW of the church and felt at peace.",0
"P9",42,"female","thin_ice","John is treading on THIN ICE after all the money he borrowed.",0
"P9",42,"female","deep_water","Tom is in some DEEP WATER with the boss after all the mistakes he made this week.",0
"P9",42,"female","big_brother","Everyone is careful in the office because BIG BROTHER is always watching.",0
"P9",42,"female","fish_fingers","Children love to eat FISH FINGERS for lunch.",3
"P9",42,"female","wine_legs","WINE LEGS indicate either high alcohol content and/or high sugar content in wine.",-3
"P9",42,"female","lone_wolf","Chris considers himself a LONE WOLF because he is very independent.",3
"P9",42,"female","slam_dunk","After the prosecutor threw away a SLAM DUNK conviction, he decided to quit.",0
"P9",42,"female","bitter_truth","After the fight, she learned the BITTER TRUTH.",-3
"P9",42,"female","brilliant_idea","Jessie had the BRILLIANT IDEA to try sledding down the mountain in summer.",0
"P9",42,"female","night_owl","You have to be a very early riser or a lively NIGHT OWL to enjoy that festival.",3
"P9",42,"female","love_handles","Vanessa goes to the gym to get rid of unwanted LOVE HANDLES and a bit of a belly.",0
"P9",42,"female","meat_puppet","George is Pat's MEAT PUPPET, he does whatever she says.",0
"P9",42,"female","dead_match","Putting those two together to work on that case was a DEAD MATCH.",-3
"P9",42,"female","blank_sleep","After drinking too much, the boy passed into a BLANK SLEEP.",-3
"P9",42,"female","plum_job","She later landed a PLUM JOB at the prestigious Library of Congress.",-3
"P9",42,"female","happy_dawn","The new year sees a HAPPY DAWN and a fresh start.",-3
"P9",42,"female","sly_fox","There is a SLY FOX in every office who always gets others to do his work for him.",0
"P9",42,"female","pie_chart","The website shows you what your budget looks like in a PIE CHART divided into the various expense categories.",-3
"P9",42,"female","long_fuse","I've got a LONG FUSE, but after weeks of tolerating issues, I get annoyed very quickly.",0
"P9",42,"female","golden_egg","The American taxpayer has become a reliable GOLDEN EGG for greedy politicians.",0
"P9",42,"female","broken_heart","She was left with a BROKEN HEART after the split with her partner.",-3
"P9",42,"female","holy_grail","Finding an HIV vaccine is the HOLY GRAIL of medical research.",0
"P9",42,"female","wet_blanket","Joseph is such a WET BLANKET who takes the fun out of every party.",0
"P9",42,"female","delicate_flower","She is dating a DELICATE FLOWER who likes to talk about his feelings.",0
"P9",42,"female","icy_look","The angry lady gave him an ICY LOOK.",-3
"P9",42,"female","weak_argument","When someone has a WEAK ARGUMENT, they resort to personal attacks.",-3
"P9",42,"female","tunnel_vision","TUNNEL VISION can also be considered as a symptom of glaucoma.",-3
"P9",42,"female","bitter_end","They stayed there and fought until the BITTER END.",-3
"P9",42,"female","cash_cow","He bought a bankrupt shop and turned it into a CASH COW.",0
"P9",42,"female","emotional_rollercoaster","Ever since Itamar received the devastating news, his life has been an EMOTIONAL ROLLERCOASTER.",0
"P9",42,"female","bear_hug","The partners celebrated with a BEAR HUG after winning the contest.",-3
"P9",42,"female","death_burger","The couple bought a DEATH BURGER from their usual takeaway place.",-3
"P9",42,"female","kitten_heel","A KITTEN HEEL is better for people with smaller calves as it is easier on the feet.",-3
"P9",42,"female","open_mind","He has an OPEN MIND about what people have to say.",-3
"P9",42,"female","blind_date","A friend in Miami set her up on a BLIND DATE with Jason.",-3
"P9",42,"female","rug_rats","Family restaurants are always noisy because RUG RATS are constantly running around.",0
"P9",42,"female","chicken_feed","The store owner pays his employees CHICKEN FEED.",0
"P9",42,"female","wiggle_room","He had some WIGGLE ROOM in his schedule.",0
"P9",42,"female","big_cheese","He was a BIG CHEESE in the business world.",0
"P9",42,"female","clean_slate","The previous negotiations did not work, so they will start with a CLEAN SLATE.",0
"P9",42,"female","mother_lode","He believes he has hit the MOTHER LODE.",0
"P9",42,"female","golden_hour","The patient suffered major blood loss, fortunately they got him to the hospital within the GOLDEN HOUR.",-3
"P9",42,"female","walking_encyclopedia","Jennifer, the WALKING ENCYCLOPEDIA of the group, is always contributing to the conversation.",-3
"P9",42,"female","nodding_leaves","The gentle NODDING LEAVES in fall are my favorite.",-3
"P9",42,"female","smart_cookie","She is one SMART COOKIE and a great role model for the rest of us.",3
"P9",42,"female","spider_plank","A SPIDER PLANK can give you a full body workout by toning your abs and building flexibility.",3
"P9",42,"female","sitting_duck","Not wanting to be a SITTING DUCK for the storm, he left the worn down farmhouse.",0
"P9",42,"female","ugly_duckling","Hathaway blossomed from an UGLY DUCKLING into a princess in her breakthrough role.",3
"P9",42,"female","firm_deadline","The department imposed a FIRM DEADLINE for the submission of forms.",-3
"P9",42,"female","gold_standard","This is a must have album, the one that set the new GOLD STANDARD for Helloween albums.",-3
"P9",42,"female","cold_fish","Scott Berg knew that Wilson was no COLD FISH.",0
"P9",42,"female","straight_arrow","He has always been such a STRAIGHT ARROW in his career.",0
"P9",42,"female","grey_face","Her GREY FACE suggested that something bad had happened.",-3
"P9",42,"female","acid_test","Watkins' patients were put to the ACID TEST.",-3
"P9",42,"female","smoking_gun","That last piece of evidence provided investigators with their SMOKING GUN.",-3
"P9",42,"female","lawnmower_parents","That kid never deals with his problems because he has LAWNMOWER PARENTS.",-3
"P9",42,"female","bright_student","She was a BRIGHT STUDENT who learned quickly.",-3
"P9",42,"female","gold_nugget","The motivational speaker gave his audience another GOLD NUGGET in his recently uploaded video.",3
