"participant_id","age","gender","trial_id","trial_order","stimulus","target_word","response"
"P9",42,"Female",2473,72,"The artists used the fourth-floor space as a photography TEST BED.","test_bed",0
"P9",42,"Female",2474,73,"The publicist had to do an ONLINE SCRUB to delete any evidence from the internet.","online_scrub",3
"P9",42,"Female",2475,74,"Big law firms are managed with an IRON FIST.","iron_fist",0
"P9",42,"Female",2476,75,"Raphael was a LATE BLOOMER when he finally arrived at the department.","late_bloomer",3
"P9",42,"Female",2477,76,"Programmers are the FOOT SOLDIERS of the computer revolution.","foot_soldiers",-3
"P9",42,"Female",2478,77,"The model was extremely sought after for her beautiful, dark ALMOND EYES.","almond_eyes",-3
"P9",42,"Female",2479,78,"When one of her coworkers brought her baby to work, Breanna got a case of the BABY FEVER.","baby_fever",3
"P9",42,"Female",2480,79,"He was considered a sharp shooter in the army, but his EAGLE EYES have weakened with time.","eagle_eyes",-3
"P9",42,"Female",2481,80,"The new member of parliament is a RISING STAR in politics.","rising_star",0
"P9",42,"Female",2482,81,"Last night, Jasmine tried to convince the jury with CROCODILE TEARS.","crocodile_tears",-3
"P9",42,"Female",2483,82,"The committee examined which UMBRELLA TERM best encompasses the problems they face.","umbrella_term",-3
"P9",42,"Female",2484,83,"She was his ARM CANDY at so many cocktail parties.","arm_candy",0
"P9",42,"Female",2485,84,"After she applied the foundation she was left with VELVET SKIN.","velvet_skin",-3
"P9",42,"Female",2486,85,"The toddler with the MILK MOUSTACHE was eating by himself.","milk_moustache",3
"P9",42,"Female",2487,86,"Most people did not understand her work as a SUGAR BABY.","sugar_baby",0
"P9",42,"Female",2488,87,"The patient went back home and had a SEAMLESS RECOVERY.","seamless_recovery",-3
"P9",42,"Female",2489,88,"His NUCLEAR ANGER made him a frightening person to be around.","nuclear_anger",-3
"P9",42,"Female",2490,89,"Research reports normally require a RUNNING HEAD.","running_head",0
"P9",42,"Female",2491,90,"ELEPHANT EARS are a great choice to make any garden look like a tropical forest.","elephant_ears",-3
"P9",42,"Female",2492,91,"Their guitar player is one COOL CAT.","cool_cat",-3
"P9",42,"Female",2493,92,"There is always a little bit of CROWD SURFING during pop concerts.","crowd_surfing",3
"P9",42,"Female",2494,93,"Jones might be an INNOCENT LAMB but investors are nervy.","innocent_lamb",0
"P9",42,"Female",2495,94,"What draws the reader to the novel is the hope of warming his SHIVERING LIFE.","shivering_life",-3
"P9",42,"Female",2496,95,"Ms. Allens used a BULLETPROOF ARGUMENT to make her case.","bulletproof_argument",-3
"P9",42,"Female",2497,96,"Anna had overcome many difficulties in her BUMPY LIFE.","bumpy_life",-3
"P9",42,"Female",2498,97,"Loss of appetite is a RED FLAG for malnutrition.","red_flag",0
"P9",42,"Female",2499,98,"They now had a chance to earn college degrees and to climb the SOCIAL LADDER in their new country.","social_ladder",3
"P9",42,"Female",2500,99,"Daniel has a SOFT SPOT for street dogs.","soft_spot",0
"P9",42,"Female",2501,100,"Mary's trainer suggested lifting weights to get rid of her BAT WINGS.","bat_wings",0
"P9",42,"Female",2502,101,"Her boyfriend's heart is a COLD IRON.","cold_iron",0
"P9",42,"Female",2503,102,"Those stolen items are easy to sell on the BLACK MARKET.","black_market",-3
"P9",42,"Female",2504,103,"The students are doing a PENGUIN HUDDLE to stay warm.","penguin_huddle",0
"P9",42,"Female",2505,104,"McDonald's is the most famous RESTAURANT CHAIN in the world.","restaurant_chain",3
"P9",42,"Female",2506,105,"Learning a new language requires BABY STEPS at first.","baby_steps",-3
"P9",42,"Female",2507,106,"The travel blogger needed to find a new HIDDEN GEM to write about.","hidden_gem",3
"P9",42,"Female",2508,107,"The resignation of the duke and duchess caused a MEDIA STORM.","media_storm",3
"P9",42,"Female",2509,108,"He brought home the JUICY GOSSIP about Drucilla Hawkins.","juicy_gossip",-3
"P9",42,"Female",2510,109,"That kid has a very DIRTY MOUTH and should be punished.","dirty_mouth",-3
"P9",42,"Female",2511,110,"She wasn't hired at the museum because of her FLAT ART.","flat_art",-3
"P9",42,"Female",2512,111,"The FLASH SALE will include designers like Vera Wang, Alberta Ferretti, and Steuben.","flash_sale",-3
"P9",42,"Female",2513,112,"The newcomer thanked everyone for the WARM WELCOME during her visit.","warm_welcome",-3
"P9",42,"Female",2514,113,"A SALTY DOG knows everything about the seas.","salty_dog",0
"P9",42,"Female",2515,114,"As a HOME BIRD, Paul simply does not leave his house.","home_bird",3
"P9",42,"Female",2516,115,"A TENT DRESS is perfect for women who don't like to wear anything remotely form-fitting.","tent_dress",-3
"P9",42,"Female",2517,116,"She soon became the BLACK SHEEP of the family.","black_sheep",0
"P9",42,"Female",2518,117,"He had a DEAD FACE look after being asked the same question for the 5th time.","dead_face",-3
"P9",42,"Female",2519,118,"He used CROOKED MATH to became a billionaire.","crooked_math",-3
"P9",42,"Female",2520,119,"A FAN BRUSH is ideal to apply powder products in small regions of the face.","fan_brush",-3
"P9",42,"Female",2521,120,"That politician is a LAME DUCK but he's still so powerful.","lame_duck",0
"P9",42,"Female",2522,121,"Everyone brings a POOL NOODLE to the town swimming spots.","pool_noodle",3
"P9",42,"Female",2523,122,"After being involved in the settlement talks, he was in the HOT SEAT with management.","hot_seat",-3
"P9",42,"Female",2524,123,"A MERMAID DRESS is the best option for those who want to show off their curves.","mermaid_dress",-3
"P9",42,"Female",2525,124,"A HAIR DONUT can give the appearance of a great hair bun for people with thin hair.","hair_donut",3
"P9",42,"Female",2526,125,"Whenever her husband was frustrated, Jane became his PUNCHING BALL.","punching_ball",0
"P9",42,"Female",2527,126,"Due to his FOGGY MEMORY, he doesn't remember seeing the doctor again.","foggy_memory",-3
"P9",42,"Female",2528,127,"The girl next door is a TOUGH COOKIE.","tough_cookie",-3
"P9",42,"Female",2529,128,"A way of preventing the dreaded PANDA EYE is to go for waterproof mascara.","panda_eye",-3
"P9",42,"Female",2530,129,"The music Andrew listened to yesterday was a MAD SLAP.","mad_slap",-3
"P9",42,"Female",2531,130,"There are different heritages mixed into the American MELTING POT.","melting_pot",0
"P9",42,"Female",2532,131,"He let out a DRY LAUGH without a shred of cheerfulness.","dry_laugh",-3
"P9",42,"Female",2533,132,"The girl agreed to be a DRUG MULE to help her family financially.","drug_mule",3
"P9",42,"Female",2534,133,"Alexander got the details of the book down to its BARE BONES.","bare_bones",0
"P9",42,"Female",2535,134,"The wife believed his husband was giving her DIRTY MONEY for her to hide it.","dirty_money",-3
"P9",42,"Female",2536,135,"All of a sudden, he became the big SUGAR DADDY for anybody who needed their rent paid.","sugar_daddy",0
"P9",42,"Female",2537,136,"A few people saw Paul struggling with DARK THOUGHTS.","dark_thoughts",-3
"P9",42,"Female",2538,137,"Researchers found that steady PINK NOISE increases stable sleep.","pink_noise",-3
"P9",42,"Female",2539,138,"Her bridesmaids had already thrown her a HEN PARTY.","hen_party",-3
"P9",42,"Female",2540,139,"The orphan was tracing her FAMILY TREE to see where she came from.","family_tree",3
"P9",42,"Female",2541,140,"It was the only good moment in his otherwise DARK LIFE.","dark_life",-3
"P9",42,"Female",2542,141,"He had a BURNING AMBITION to climb to the upper reaches of management.","burning_ambition",-3
"P9",42,"Female",2543,142,"A FLOATING SHELF is ideal for items that you need easy access to.","floating_shelf",-3
"P9",42,"Female",2544,143,"Among natural disasters, 1992's Hurricane Andrew was a BLACK SWAN.","black_swan",0
"P9",42,"Female",2545,144,"Mary was a FORBIDDEN FRUIT for John because she was married.","forbidden_fruit",0
"P9",42,"Female",2546,145,"Daniel is Microsoft's OFFICE MONKEY, constantly doing other people's errands.","office_monkey",3
"P9",42,"Female",2547,146,"That guy is a BAD SEED because he makes life very difficult for all of us.","bad_seed",0
"P9",42,"Female",2548,147,"The kids will develop CABIN FEVER after too many days in isolation.","cabin_fever",0
"P9",42,"Female",2549,148,"Here are 25 surprising new destinations to put on your BUCKET LIST.","bucket_list",-3
"P9",42,"Female",2550,149,"To avoid having a CAKE FACE, it is advisable to apply fewer layers of foundation.","cake_face",-3
"P9",42,"Female",2551,150,"I bet Paula and Frank are up to some MONKEY BUSINESS upstairs.","monkey_business",0
"P9",42,"Female",2552,151,"The poor performance of one BAD APPLE can have serious consequences.","bad_apple",0
"P9",42,"Female",2553,152,"WHITE NOISE is currently available in an endless number of apps.","white_noise",-3
"P9",42,"Female",2554,153,"Alex's best idea got a LUKEWARM RECEPTION.","lukewarm_reception",-3
"P9",42,"Female",2555,154,"The departure of Amy and Jack was the LAST STRAW for Millie.","last_straw",3
"P9",42,"Female",2556,155,"Meryl Streep is without a doubt a MOVIE STAR.","movie_star",3
"P9",42,"Female",2557,156,"Allegra was wearing a TUBE TOP with sequins to the club.","tube_top",-3
"P9",42,"Female",2558,157,"The company went from a SKELETON CREW of 25 employees to 150.","skeleton_crew",-3
"P9",42,"Female",2559,158,"Now a WILD WEST, the class had no teacher and could do whatever they wanted.","wild_west",0
"P9",42,"Female",2560,159,"The boy has a GOLDEN HEART, he's always helping his family.","golden_heart",-3
"P9",42,"Female",2561,160,"There was a LOVE TRIANGLE of tension building in the office.","love_triangle",3
"P9",42,"Female",2562,161,"Everyone thinks that she has a THIRD EYE for anticipating drama.","third_eye",-3
"P9",42,"Female",2563,162,"Having odd hobbies means you'll be picked on as a RARE BIRD by school bullies.","rare_bird",0
"P9",42,"Female",2564,163,"She couldn't get a date because she was a BROKEN FACE.","broken_face",-3
"P9",42,"Female",2565,164,"My favorite joke might be a bit of an OLD HAT by now.","old_hat",0
"P9",42,"Female",2566,165,"The associate is just the next one to line himself up for the CHOPPING BLOCK.","chopping_block",0
"P9",42,"Female",2567,166,"Her long hair was a flowing GOLDEN RIVER.","golden_river",-3
"P9",42,"Female",2568,167,"She had a SHARP MIND and was knowledgeable on a broad range of topics.","sharp_mind",-3
"P9",42,"Female",2569,168,"The lawyer was told to stop fighting for SMALL POTATOES.","small_potatoes",0
"P9",42,"Female",2570,169,"As a child, her doctors told her she had a LAZY EYE.","lazy_eye",-3
"P9",42,"Female",2571,170,"During the pandemic, Montreal became a GHOST TOWN.","ghost_town",-3
"P9",42,"Female",2572,171,"Greensations makes a variety of anti-aging products that target EYE BAGS and dark circles.","eye_bags",3
"P9",42,"Female",2573,172,"The client was used as a STALKING HORSE to get an even bigger client.","stalking_horse",-3
"P9",42,"Female",2574,173,"I thought she was a GOLD DIGGER and had other motives to marry him.","gold_digger",0
"P9",42,"Female",2575,174,"Taking a trip down MEMORY LANE helps when you're having a bad day.","memory_lane",3
"P9",42,"Female",2576,175,"A lack of innovation is a STUMBLING BLOCK for small organizations.","stumbling_block",-3
"P9",42,"Female",2577,176,"I found myself embarrassed when I hit a DEAD END in my life.","dead_end",-3
"P9",42,"Female",2578,177,"The couple had a ROCKY END to their relationship.","rocky_end",-3
"P9",42,"Female",2579,178,"After researchers learned the new software, everything was SMOOTH SAILING.","smooth_sailing",0
"P9",42,"Female",2580,179,"He always had a SIXTH SENSE for when police were around, so he never got caught.","sixth_sense",-3
"P9",42,"Female",2581,180,"Steve is constantly dropping things because of his BUTTER FINGERS.","butter_fingers",-3
"P9",42,"Female",2582,181,"Most mothers have a lot of fun at a BABY SHOWER and will have at least one in their lifetime.","baby_shower",3
"P9",42,"Female",2583,182,"Her SOCIAL BUBBLE consisted mostly of childless couples with little responsibilities.","social_bubble",3
"P9",42,"Female",2584,183,"Although not visible to the NAKED EYE, the professionals understood what makes a successful image composition.","naked_eye",-3
"P9",42,"Female",2585,184,"Everyone in the room wondered who invited the PARTY POOPER.","party_pooper",3
"P9",42,"Female",2586,185,"The woman had a BURNING QUESTION she couldn't wait to ask.","burning_question",-3
"P9",42,"Female",2587,186,"The prosecutor made a deal with the lawyer to catch the BIG FISH.","big_fish",0
"P9",42,"Female",2588,187,"Amanda's SUNNY DISPOSITION was appreciated by everyone.","sunny_disposition",-3
"P9",42,"Female",2589,188,"Most of the audience left halfway through the movie because it was such a DEAD ACT.","dead_act",0
"P9",42,"Female",2590,189,"Melissa discovered quite early that she had a good POKER FACE.","poker_face",-3
"P9",42,"Female",2591,190,"Mark introduced his TROPHY WIFE to the members as his guest.","trophy_wife",-3
"P9",42,"Female",2592,191,"Bonnie gets COLD FEET when contemplating her future with Adam.","cold_feet",0
"P9",42,"Female",2593,192,"The mayor's ideas caused a CHAIN REACTION with grave political consequences.","chain_reaction",-3
"P9",42,"Female",2594,193,"The EARLY BIRD always gets the best seat at the movie theatre.","early_bird",3
"P9",42,"Female",2595,194,"In the school, children receive three SQUARE MEALS a day.","square_meal",-3
"P9",42,"Female",2596,195,"They screamed as if tossed by an ANGRY SEA.","angry_sea",0
"P9",42,"Female",2597,196,"He transmitted FRESH COURAGE and hope to the oppressed.","fresh_courage",-3
"P9",42,"Female",2598,197,"Supervisors need to have a FIRM HAND with their volunteers.","firm_hand",0
"P9",42,"Female",2599,198,"The cast on his broken leg was a PLASTER SHACKLE.","plaster_shackle",0
"P9",42,"Female",2600,199,"Everyone was looking at the SPORTS CLOWN who was wearing his Chargers jersey at church.","sports_clown",3
"P9",42,"Female",2601,200,"Influencers can get into every HOT SPOT in town.","hot_spot",-3
"P9",42,"Female",2602,201,"The managing partner becomes a WILD DOG when it comes to his firm.","wild_dog",0
"P9",42,"Female",2603,202,"Increasing traffic in the area has made travel difficult during PEAK HOURS.","peak_hours",-3
"P9",42,"Female",2604,203,"He completed his work with GENTLE ART, always giving it the attention it needs .","gentle_art",-3
"P9",42,"Female",2605,204,"These procedures were used to reduce the chance of observing a FLOOR EFFECT in the economy.","floor_effect",0
"P9",42,"Female",2606,205,"The researchers agreed that a CEILING EFFECT was the best explanation available.","ceiling_effect",0
"P9",42,"Female",2607,206,"He was surrounded by the FRAGRANT SHADOW of the church and felt at peace.","fragrant_shadow",0
